date,capital_start,capital_end,equity_start,equity_end,daily_pnl_realized,daily_return,early_exits_today,allocation_mode,budget_pre_caps,budget_post_caps,mpt_used,mpt_fallback_used,mpt_weights,exits_today,investments_made,H,initial_capital,initial_training_days,allow_overlap,early_exit_enabled,seed,model_save_path,min_sequence_length,max_sequence_length,kelly_fraction,sector_confidence_threshold,retrain_interval,max_day_gap,mpt_window_days,mpt_lambda,mpt_ridge_eps,mpt_max_weight,mpt_long_only,mpt_use_equal_fallback,mpt_only_budget_fraction,max_total_utilization,max_new_daily_utilization,max_ticker_utilization,max_sector_utilization,max_position_size,max_positions_per_ticker,min_trade_dollars,kelly_trade_cap,drawdown_throttle_levels,model_feature_set,model_feature_group,model_mcc_mean,model_sequence_length,model_hidden1,model_hidden2,model_num_layers,model_dropout,model_inter_rnn_drop,model_learning_rate,model_weight_decay,model_batch_size,model_max_epochs,model_early_patience,model_early_min_delta,model_lr_patience,model_lr_factor
2017-04-12,100000.0,70000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,77790.59621512394,30000.0,True,False,"{'SNP': 0.3, 'CODI': 0.0, 'PEP': 0.0, 'MA': 0.3, 'ABBV': 0.0, 'HON': 0.0, 'PCLN': 0.29999999999999966, 'CSCO': 0.0719523714489194, 'D': 0.028047628551080894}",[],"[{'ticker': 'SNP', 'sector': 'Basic Matierials', 'expected_rise': 0.03004428890374683, 'prob_up': 0.9990234375, 'investment_fraction': 0.19961613470359654, 'investment_amount': 23337.17886453718, 'predicted_prob': 0.9990234375, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010320343157266055, 'prob_up': 0.7388916015625, 'investment_fraction': 0.09971568465824812, 'investment_amount': 23337.17886453718, 'predicted_prob': 0.7388916015625, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'D', 'sector': 'Utilities', 'expected_rise': 0.007718035065729481, 'prob_up': 0.717948717948718, 'investment_fraction': 0.08729709948443586, 'investment_amount': 2181.8417474089156, 'predicted_prob': 0.717948717948718, 'allocated_amount': 2181.8417474089156, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.00812395091360683, 'prob_up': 0.67506103515625, 'investment_fraction': 0.07388664977393838, 'investment_amount': 5597.217874103501, 'predicted_prob': 0.67506103515625, 'allocated_amount': 5597.217874103501, 'exit_date': Timestamp('2017-04-20 00:00:00')}, {'ticker': 'PCLN', 'sector': 'Services', 'expected_rise': 0.011380504978943523, 'prob_up': 0.6649484536082474, 'investment_fraction': 0.07360438302562619, 'investment_amount': 23337.178864537153, 'predicted_prob': 0.6649484536082474, 'allocated_amount': 2220.940378487583, 'exit_date': Timestamp('2017-04-20 00:00:00')}]",5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-13,70000.0,40000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,54491.40375110928,30000.0,True,False,"{'SNP': 0.3, 'CODI': 0.0, 'PEP': 0.0, 'MA': 0.3, 'ABBV': 0.0, 'HON': 0.0, 'PCLN': 0.2999999999999999, 'CSCO': 0.07173621456185175, 'D': 0.028263785438148364}",[],"[{'ticker': 'SNP', 'sector': 'Basic Matierials', 'expected_rise': 0.030044337624547425, 'prob_up': 0.9990234375, 'investment_fraction': 0.1996164584076431, 'investment_amount': 16347.421125332785, 'predicted_prob': 0.9990234375, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010328186255667955, 'prob_up': 0.7388916015625, 'investment_fraction': 0.09979146507708397, 'investment_amount': 16347.421125332785, 'predicted_prob': 0.7388916015625, 'allocated_amount': 10000.0, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'D', 'sector': 'Utilities', 'expected_rise': 0.007728135403647507, 'prob_up': 0.717948717948718, 'investment_fraction': 0.08741134231911427, 'investment_amount': 1540.1333438448657, 'predicted_prob': 0.717948717948718, 'allocated_amount': 1540.1333438448657, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.008130106115842023, 'prob_up': 0.67506103515625, 'investment_fraction': 0.07394263082018988, 'investment_amount': 3909.007031266069, 'predicted_prob': 0.67506103515625, 'allocated_amount': 3909.007031266069, 'exit_date': Timestamp('2017-04-21 00:00:00')}, {'ticker': 'PCLN', 'sector': 'Services', 'expected_rise': 0.011394914698697555, 'prob_up': 0.6649484536082474, 'investment_fraction': 0.07369757911262147, 'investment_amount': 16347.421125332778, 'predicted_prob': 0.6649484536082474, 'allocated_amount': 4550.859624889064, 'exit_date': Timestamp('2017-04-21 00:00:00')}]",5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-17,40000.0,30000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,28892.106859883796,9999.999999999998,True,False,"{'SNP': 0.2999999999999999, 'CODI': 0.03925485597128984, 'PEP': 0.05592574088220694, 'MA': 0.3000000000000002, 'ABBV': 0.0, 'HON': 0.004819403146502987, 'MCD': 0.0, 'CSCO': 0.3000000000000002, 'D': 0.0}",[],"[{'ticker': 'SNP', 'sector': 'Basic Matierials', 'expected_rise': 0.03004434186769281, 'prob_up': 0.9990234375, 'investment_fraction': 0.19961648659936646, 'investment_amount': 8667.632057965135, 'predicted_prob': 0.9990234375, 'allocated_amount': 8667.632057965135, 'exit_date': Timestamp('2017-04-24 00:00:00')}, {'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010332904891674918, 'prob_up': 0.7388916015625, 'investment_fraction': 0.0998370567800843, 'investment_amount': 8667.632057965146, 'predicted_prob': 0.7388916015625, 'allocated_amount': 1332.3679420348635, 'exit_date': Timestamp('2017-04-24 00:00:00')}]",5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-18,30000.0,30000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,18125.515542562014,0.0,True,False,"{'SLB': 0.08267222108422324, 'CODI': 0.00014855468909922773, 'PEP': 0.017179224226677656, 'MA': 0.29999999999999993, 'ABBV': 2.5261910618912253e-17, 'HON': 1.22514845490862e-16, 'PCLN': 0.3, 'CSCO': 0.2999999999999998, 'D': 2.862293735361732e-17}",[],[],5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-19,30000.0,30000.0,100000.0,100000.0,0.0,0.0,0,HYBRID_KELLY_MPT,16218.63730043408,0.0,True,False,"{'SLB': 0.09006825022143557, 'CODI': 0.009931749778564888, 'MO': 1.6642503347652493e-17, 'MA': 0.2999999999999997, 'ABBV': 0.0, 'HON': 1.9081958235744878e-16, 'AMZN': 0.29999999999999993, 'CSCO': 0.29999999999999966, 'D': 0.0}",[],[],5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-20,60073.606174533954,30051.524322173773,100073.60617453395,100073.60617453394,73.60617453395159,0.0007360617453395779,0,HYBRID_KELLY_MPT,30979.441093326746,30022.08185236018,True,False,"{'SLB': 0.08941708274033419, 'CODI': 0.01058291725966596, 'MO': 0.0, 'MA': 0.3, 'ABBV': 0.0, 'UTX': 6.938893903907228e-18, 'PCLN': 0.3, 'CSCO': 0.2999999999999999, 'PCG': 9.540979117872439e-18}","[{'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'SNP', 'sector': 'Basic Matierials', 'allocated_amount': 10000.0, 'prob_up': 0.9990234375, 'expected_rise': 0.03004428890374683, 'actual_return': -0.02400585509193054, 'pnl': -240.0585509193054, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 10000.0, 'prob_up': 0.7388916015625, 'expected_rise': 0.010320343157266055, 'actual_return': 0.027989548506418327, 'pnl': 279.8954850641833, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'D', 'sector': 'Utilities', 'allocated_amount': 2181.8417474089156, 'prob_up': 0.717948717948718, 'expected_rise': 0.007718035065729481, 'actual_return': -0.007314243551905686, 'pnl': -15.958521932264295, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'CSCO', 'sector': 'Technology', 'allocated_amount': 5597.217874103501, 'prob_up': 0.67506103515625, 'expected_rise': 0.00812395091360683, 'actual_return': 0.006437860405820395, 'pnl': 36.03410733444113, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-12 00:00:00'), 'exit_date': Timestamp('2017-04-20 00:00:00'), 'ticker': 'PCLN', 'sector': 'Services', 'allocated_amount': 2220.940378487583, 'prob_up': 0.6649484536082474, 'expected_rise': 0.011380504978943523, 'actual_return': 0.006165701303617155, 'pnl': 13.693654986896869, 'exit_reason': 'scheduled'}]","[{'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010270709515589197, 'prob_up': 0.7388916015625, 'investment_fraction': 0.09964130945849213, 'investment_amount': 9293.832327998023, 'predicted_prob': 0.7388916015625, 'allocated_amount': 9293.832327998023, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.008152469505090704, 'prob_up': 0.67506103515625, 'investment_fraction': 0.07414602396310115, 'investment_amount': 9293.83232799802, 'predicted_prob': 0.67506103515625, 'allocated_amount': 9293.83232799802, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'PCLN', 'sector': 'Services', 'expected_rise': 0.011398809037808839, 'prob_up': 0.6649484536082474, 'investment_fraction': 0.07383882711793627, 'investment_amount': 9293.832327998023, 'predicted_prob': 0.6649484536082474, 'allocated_amount': 9293.832327998023, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'CODI', 'sector': 'Conglomerates', 'expected_rise': 0.006380519267785099, 'prob_up': 0.66455078125, 'investment_fraction': 0.06602011163660304, 'investment_amount': 327.8528618413725, 'predicted_prob': 0.66455078125, 'allocated_amount': 327.8528618413725, 'exit_date': Timestamp('2017-04-27 00:00:00')}, {'ticker': 'SLB', 'sector': 'Basic Matierials', 'expected_rise': 0.006854034066613503, 'prob_up': 0.6346153846153846, 'investment_fraction': 0.0563279214474539, 'investment_amount': 2770.0912474913066, 'predicted_prob': 0.6346153846153846, 'allocated_amount': 1812.7320065247404, 'exit_date': Timestamp('2017-04-27 00:00:00')}]",5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-21,60303.57328739931,30205.876745471465,100325.65513975949,100325.65513975949,252.04896522554247,0.0025186357808066884,0,HYBRID_KELLY_MPT,33194.743078575615,30097.696541927846,True,False,"{'RDS-B': 0.219469869344702, 'CODI': 0.0, 'MO': 0.0, 'MA': 0.2999999999999997, 'ABBV': 0.0, 'HON': 1.2706849461530107e-16, 'AMZN': 0.2999999999999999, 'CSCO': 0.18053013065529822, 'PCG': 0.0}","[{'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'SNP', 'sector': 'Basic Matierials', 'allocated_amount': 10000.0, 'prob_up': 0.9990234375, 'expected_rise': 0.030044337624547425, 'actual_return': -0.0105263284158994, 'pnl': -105.263284158994, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 10000.0, 'prob_up': 0.7388916015625, 'expected_rise': 0.010328186255667955, 'actual_return': 0.0274230891258489, 'pnl': 274.230891258489, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'D', 'sector': 'Utilities', 'allocated_amount': 1540.1333438448657, 'prob_up': 0.717948717948718, 'expected_rise': 0.007728135403647507, 'actual_return': 0.00012900812755067825, 'pnl': 0.19868971886779105, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'CSCO', 'sector': 'Technology', 'allocated_amount': 3909.007031266069, 'prob_up': 0.67506103515625, 'expected_rise': 0.008130106115842023, 'actual_return': 0.012338125375578324, 'pnl': 48.22981884577798, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-13 00:00:00'), 'exit_date': Timestamp('2017-04-21 00:00:00'), 'ticker': 'PCLN', 'sector': 'Services', 'allocated_amount': 4550.859624889064, 'prob_up': 0.6649484536082474, 'expected_rise': 0.011394914698697555, 'actual_return': 0.007614572282538035, 'pnl': 34.65284956140171, 'exit_reason': 'scheduled'}]","[{'ticker': 'MA', 'sector': 'Financial', 'expected_rise': 0.010279053654501172, 'prob_up': 0.7388916015625, 'investment_fraction': 0.09966766373288895, 'investment_amount': 9958.422923572674, 'predicted_prob': 0.7388916015625, 'allocated_amount': 9958.422923572674, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.00813539820208959, 'prob_up': 0.67506103515625, 'investment_fraction': 0.07407594815641314, 'investment_amount': 5992.651305044312, 'predicted_prob': 0.67506103515625, 'allocated_amount': 5992.651305044312, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'AMZN', 'sector': 'Services', 'expected_rise': 0.012566980340513957, 'prob_up': 0.6728971962616822, 'investment_fraction': 0.07803643960433249, 'investment_amount': 9958.42292357268, 'predicted_prob': 0.6728971962616822, 'allocated_amount': 9958.42292357268, 'exit_date': Timestamp('2017-04-28 00:00:00')}, {'ticker': 'RDS-B', 'sector': 'Basic Matierials', 'expected_rise': 0.008531517721915767, 'prob_up': 0.6666666666666666, 'investment_fraction': 0.06693787930165147, 'investment_amount': 7285.245926385941, 'predicted_prob': 0.6666666666666666, 'allocated_amount': 4188.19938973818, 'exit_date': Timestamp('2017-04-28 00:00:00')}]",5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-24,40142.73296519859,30078.753407845994,100262.51135948663,100262.51135948661,-63.14378027287218,-0.0006293881678111068,0,HYBRID_KELLY_MPT,23701.357892498178,10063.979557352599,True,False,"{'RDS-B': 0.2201381293073075, 'CODI': 0.0, 'MO': 5.502326025363933e-17, 'BRK-A': 0.29999999999999993, 'JNJ': 0.0, 'HON': 0.0, 'PCLN': 0.29999999999999993, 'CSCO': 0.17986187069269266, 'D': 0.0}","[{'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'SNP', 'sector': 'Basic Matierials', 'allocated_amount': 8667.632057965135, 'prob_up': 0.9990234375, 'expected_rise': 0.03004434186769281, 'actual_return': -0.0114188896987365, 'pnl': -98.97473441913633, 'exit_reason': 'scheduled'}, {'date': Timestamp('2017-04-17 00:00:00'), 'exit_date': Timestamp('2017-04-24 00:00:00'), 'ticker': 'MA', 'sector': 'Financial', 'allocated_amount': 1332.3679420348635, 'prob_up': 0.7388916015625, 'expected_rise': 0.010332904891674918, 'actual_return': 0.026892687084275835, 'pnl': 35.83095414626415, 'exit_reason': 'scheduled'}]","[{'ticker': 'BRK-A', 'sector': 'Financial', 'expected_rise': 0.011379362491307792, 'prob_up': 0.8432861328125, 'investment_fraction': 0.14476619086241102, 'investment_amount': 7110.407367749452, 'predicted_prob': 0.8432861328125, 'allocated_amount': 7110.407367749452, 'exit_date': Timestamp('2017-05-01 00:00:00')}, {'ticker': 'CSCO', 'sector': 'Technology', 'expected_rise': 0.008124848297764099, 'prob_up': 0.67506103515625, 'investment_fraction': 0.07403256123993777, 'investment_amount': 4262.970568501738, 'predicted_prob': 0.67506103515625, 'allocated_amount': 2953.5721896031464, 'exit_date': Timestamp('2017-05-01 00:00:00')}]",5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-25,30078.753407845987,30078.753407845994,100262.51135948661,100262.51135948661,0.0,0.0,0,HYBRID_KELLY_MPT,16465.538269999553,0.0,True,False,"{'RDS-B': 0.1985616960028213, 'CODI': 0.0, 'MO': 0.0, 'MA': 0.29999999999999993, 'JNJ': 0.0, 'HON': 0.0, 'AMZN': 0.29999999999999993, 'INTC': 0.20143830399717877, 'PCG': 0.0}",[],[],5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
2017-04-26,30078.753407845987,30078.753407845994,100262.51135948661,100262.51135948661,0.0,0.0,0,HYBRID_KELLY_MPT,17013.25771748857,0.0,True,False,"{'RDS-B': 0.07544597372456134, 'CODI': 2.1060627200530924e-16, 'MO': 9.98821251402271e-17, 'MA': 0.2999999999999999, 'CELG': 0.2999999999999998, 'UTX': 6.071532165918825e-18, 'AMZN': 0.2999999999999999, 'CSCO': 0.024554026275438734, 'PCG': 0.0}",[],[],5,100000.0,1109,True,True,42,/mnt/primary/simulation/trained_models,12,12,0.2,0.3,200,5,60,1.0,0.0001,0.3,True,True,0.3,0.7,0.3,0.5,0.5,0.1,3,100.0,0.5,"[[0.08, 0.6], [0.15, 0.35]]",sector_sentiment,sector,0.15218895851243996,10,128,64,1,0.1,0.4,0.0013980200793613,4.976620161572353e-05,16,50,20,0.0070831179355666,10,0.4
